experiment,ablation,arm,reference_arm,model,seed,logical_model,model_reference,architecture_differs,regime,observation_mode,reference_observation_mode,logical_dof,dof,dof_reference,horizon_samples,horizon_s,lookback,reference_lookback,parameter_matched,arm_parameter_matched,privileged_information,vehicle_blind_to_arm,capacity_confounded,n_params,n_params_reference,param_delta_frac,not_fittable,raw_rmse_comparable,on_residual_floor,note,skill,skill_reference,skill_diff,nrmse,nrmse_reference,nrmse_diff,skill_diff_ci_lo,skill_diff_ci_hi,skill_diff_ci_point,skill_diff_ci_reason,ci_resample_unit,ci_n_units,ci_n_realizations,n_boot,ci_level,bootstrap_seed
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9496909471254952,0.9905679761717144,-0.04087702904621926,0.1523987066853658,0.0659873450786961,0.08641136160666969,-0.07248444222474304,-0.027973897962749104,-0.04087702904621915,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9795711541160992,0.9920790144908944,-0.012507860374795232,0.097113616348671,0.0604710932393595,0.036642523109311494,-0.02269171666388845,-0.008275971838143562,-0.012507860374795308,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9581102867692392,0.9835287958436862,-0.025418509074447093,0.2567583782276528,0.161002865401779,0.0957555128258738,-0.06029509130686536,-0.011497713783947594,-0.025418509074446996,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9657163339531504,0.984090425618479,-0.018374091665328662,0.2322814659563368,0.1582341472613781,0.0740473186949587,-0.029745402768322785,-0.013867494774926641,-0.018374091665328753,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9579854573000708,0.986926137311556,-0.028940680011485198,0.257140657878843,0.1434408631517383,0.1136997947271047,-0.07489190937626869,-0.011625595327268987,-0.02894068001148513,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9414203334906324,0.9759619577997684,-0.03454162430913599,0.399395199137746,0.2558461814113854,0.14354901772636064,-0.07897290303729501,-0.01706589459893513,-0.03454162430913594,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9547074706303834,0.9742536262954004,-0.01954615566501694,0.3511904358588891,0.2647813713178322,0.0864090645410569,-0.03480317013670723,-0.011880845205855466,-0.01954615566501699,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,30,3.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9349823700802438,0.979326442389704,-0.04434407230946025,0.4207701858572277,0.2372668158735244,0.18350336998370329,-0.11791247629072941,-0.01600606867305681,-0.04434407230946025,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.8847788970675908,0.9302634189315684,-0.045484521863977556,0.6233832246928162,0.4849750795755807,0.13840814511723543,-0.12357384727592252,-0.011420024253095023,-0.04548452186397754,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.8736355439523836,0.941503427426847,-0.06786788347446338,0.6528321940286138,0.4441752009237447,0.20865699310486913,-0.09949642091053096,-0.04975841449530144,-0.06786788347446336,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,50,5.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9130250456595728,0.9387405479412638,-0.02571550228169106,0.5416094107578847,0.4545437086692939,0.08706570208859082,-0.0793834736609772,0.006391014267307594,-0.02571550228169104,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",-0.1783345052987626,0.2406751613061236,-0.4190096666048862,1.293704796299752,1.0385195915423828,0.2551852047573693,-0.9779315364305271,-0.09395659415504352,-0.41900966660488614,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.0604176437578767,0.3013178455397247,-0.24090020178184798,1.1552296236457926,0.9961866466882656,0.159042976957527,-0.4763741078924874,-0.015273702222551337,-0.240900201781848,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,100,10.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.2558822417828609,0.2895855454017815,-0.0337033036189206,1.0280677247552508,1.0045158303009758,0.02355189445427497,-0.3954689006954759,0.2522413911085743,-0.03370330361892071,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",-0.1495795904687371,0.1272065490788901,-0.2767861395476272,1.5651630333047724,1.3637846533435627,0.20137837996120966,-0.6551713305243789,-0.06759662173600868,-0.2767861395476272,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.064784704593569,0.15944820733825,-0.094663502744681,1.4117111996417453,1.3383579991313603,0.07335320051038496,-0.2220349734949613,0.010234361052952176,-0.09466350274468072,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch,pitch,pitch,150,15.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.190913589036608,0.1656569982225716,0.02525659081403639,1.3130688937172847,1.3334059029150356,-0.020337009197750833,-0.2536959689611756,0.1455701181689096,0.02525659081403664,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.927004265540948,0.9677701667726548,-0.04076590123170687,0.2097084184674374,0.1393465282018158,0.07036189026562159,-0.09676523000404022,-0.020855542417363395,-0.040765901231706675,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,1.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.912612170306147,0.9718459240630218,-0.059233753756874785,0.2294523978042317,0.1302380132369014,0.09921438456733031,-0.12823636128574323,-0.03504737902988496,-0.05923375375687484,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,2.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,10,1.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.8779604554274578,0.9721656105346536,-0.09420515510719574,0.2711548724589112,0.1294964829873233,0.14165838947158788,-0.23878795378834655,-0.044409447552374554,-0.0942051551071959,,grid_cell,12.0,480.0,1000.0,0.95,0.0
e04c_ss_conditioned,sea_state_conditioning,ss_conditioned,reference,tcn,0.0,tcn,tcn,False,unseen_seastate,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,20,2.0,200,200,True,False,True,False,False,197828.0,196804.0,0.0052031462775146845,,True,False,"PRIVILEGED INFORMATION, and NOT an upper bound (P6-D18 supersedes P6-D4 item 5): the one-hot is ground-truth sea state, which deployment estimates online rather than knows, and conditioning on it costs -0.0445 mean skill on unseen_seastate while buying +0.0014 on id. DLinear and the three trivial baselines are bitwise blind to the indicator (P6-D8 defect 1)",0.9487160712239988,0.9743455749528512,-0.02562950372885242,0.3157230216915526,0.2233041269357419,0.0924188947558107,-0.05811390622892538,-0.013914090716448167,-0.02562950372885272,,grid_cell,12.0,480.0,1000.0,0.95,0.0
